"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"3","23.567748656631046","1","1","0","14","0","[]","730302","0.49"
"1","5.762305569654569","1","1","0","1","0","[u'Flying']","730302","0.20"
"5","31.67255114089098","1","1","3.0","14","3.0","[u'Protection', u'Flying']","730302","0.82"
"3","95.0347516210358","2","1","0","14","0","[]","730302","0.59"
"3","0","2","1","2.0","1","2.0","[]","730302","0.00"
"5","12.714635157454394","1","1","0","14","0","[]","730302","0.35"
"4","14.353239438796273","2","1","0","5","0","[]","730302","0.22"
"2","13.023043838987684","2","1","0","1","0","[u'First strike', u'Kicker']","730302","0.17"
"0","202.0189632094958","3","1","0","1","0","[]","730302","0.19"
"4","30.205854394027977","1","1","4.0","5","3.0","[]","730302","0.25"
"3","281.2349279627634","2","1","0","5","0","[]","730302","0.25"
"4","3.249079663532902","2","1","2.0","1","2.0","[u'Flying']","730302","0.21"
"5","14.755888432445026","1","1","0","14","0","[]","730302","4.92"
"3","14.708288011236213","1","1","3.0","1","2.0","[u'Kicker']","730302","0.19"
"3","10.68864131292559","2","1","1.0","5","1.0","[]","730302","0.21"
"2","26.987623498028558","1","11","0","1","0","[]","730302","0.00"
"4","13.523228751575282","2","1","2.0","5","4.0","[]","730302","0.21"
"3","15.189445023792338","0","1","2.0","5","2.0","[]","730302","0.22"
"2","9.653370840741536","1","1","0","14","0","[]","730302","0.84"
"2","102.59168922355364","2","1","0","5","0","[]","730302","5.98"
"5","118.754784170514","3","1","3.0","5","3.0","[]","730302","0.21"
"0","202.0189632094958","3","1","0","1","0","[]","730302","0.20"
"3","15.45287108712584","2","8","0","5","0","[u'Haste']","730302","0.25"
"4","0","1","1","3.0","1","3.0","[]","730302","0.16"
"2","26.680701336208553","1","1","1.0","1","1.0","[u'Protection']","730302","0.25"
"1","14.69507655975706","1","1","0","1","0","[u'Kicker']","730302","0.18"
"2","31.3254544693369","1","2","0","1","0","[]","730302","0.15"
"6","1.545068027210884","1","1","6.0","5","5.0","[u'Haste']","730302","0.25"
"5","15.150939297158326","1","8","3.0","5","3.0","[u'Flying']","730302","0.22"
"2","6.678162518853695","1","1","2.0","14","2.0","[u'First strike']","730302","0.41"
"4","17.934751616474117","1","1","0","1","0","[]","730302","0.16"
"3","304.1561812139133","0","1","0","14","0","[]","730302","27.49"
"2","32.81200006883544","1","5","0","1","0","[]","730302","0.27"
"6","22.177244134629788","1","1","0","14","0","[]","730302","0.98"
"3","12.827313250998856","1","5","0","1","0","[]","730302","0.25"
"3","7.39942350655658","1","1","2.0","1","2.0","[u'Protection']","730302","0.16"
"5","28.202695129833597","2","2","0","14","0","[u'Flying']","730302","0.79"
"3","367.869329792163","0","1","0","14","0","[]","730302","0.00"
"0","281.2349279627634","2","2","0","5","0","[]","730302","0.35"
"1","12.30277944456898","1","1","1.0","1","1.0","[u'Trample', u'Kicker']","730302","0.20"
"3","12.987975034808807","1","1","0","14","0","[]","730302","0.47"
"2","66.97861509035758","1","1","0","5","0","[]","730302","0.28"
"6","37.80108099380155","3","2","6.0","14","6.0","[u'Flying']","730302","1.26"
"4","79.01437500773581","1","1","0","14","0","[]","730302","0.38"
"6","8.240656121124692","2","1","0","1","0","[]","730302","0.25"
"9","36.1571331479887","1","6","4.0","14","6.0","[u'Flying']","730302","1.86"
"2","8.602624563918686","1","2","1.0","1","1.0","[]","730302","0.19"
"0","281.2349279627634","2","4","0","5","0","[]","730302","0.31"
"0","202.0189632094958","3","1","0","1","0","[]","730302","0.00"
"4","0.46484848484848484","2","1","2.0","5","3.0","[u'Forestwalk']","730302","0.22"
"3","22.601696973879417","1","1","0","1","0","[]","730302","0.19"
"4","30.42547817804221","2","1","0","14","0","[]","730302","0.37"
"2","19.078025961215584","1","2","0","5","0","[]","730302","0.23"
"4","7.378990971315289","2","1","0","14","0","[]","730302","0.43"
"2","14.807934144854453","2","1","2.0","1","2.0","[u'Protection']","730302","0.18"
"3","20.64424562902954","1","3","0","14","0","[u'Kicker']","730302","0.73"
"3","6.535036697952931","1","3","0","1","0","[]","730302","0.16"
"4","7.726421196123837","2","1","2.0","5","2.0","[]","730302","0.00"
"2","35.362735521279546","1","1","0","14","0","[]","730302","0.35"
"3","10.327603333363381","2","1","2.0","14","2.0","[]","730302","0.25"
"5","118.754784170514","3","1","3.0","5","3.0","[]","730302","0.21"
"4","51.33522651231453","1","1","1.0","1","2.0","[]","730302","0.00"
"2","32.912845553970456","1","2","0","1","0","[u'Kicker']","730302","0.00"
"4","23.05534523458369","2","1","3.0","5","3.0","[]","730302","0.25"
"3","27.835800167634357","1","1","0","5","0","[]","730302","0.23"
"3","42.72587582696262","1","1","0","14","0","[]","730302","0.43"
"1","5.288240564698644","1","3","0","1","0","[]","730302","0.16"
"4","25.611030024616305","0","2","0","5","0","[]","730302","0.00"
"2","25.565091380790378","2","1","1.0","5","1.0","[]","730302","0.25"
"5","0","0","1","2.0","14","2.0","[u'Trample', u'Flying', u'First strike']","730302","0.44"
"2","8.7657909287963","1","2","2.0","5","1.0","[u'Flying']","730302","0.22"
"2","9.366756839889913","2","1","2.0","1","2.0","[u'Protection']","730302","0.15"
"3","22.531524675291042","1","1","0","1","0","[]","730302","0.19"
"5","12.941984871036404","1","1","2.0","14","3.0","[]","730302","0.57"
"1","12.72724802203252","1","1","1.0","1","1.0","[u'Flying', u'Kicker']","730302","0.16"
"5","118.754784170514","3","1","3.0","5","3.0","[]","730302","0.25"
"1","24.36195039764157","1","1","1.0","14","3.0","[]","730302","0.33"
"6","26.30804286782309","0","1","4.0","5","4.0","[]","730302","0.22"
"3","25.415649015948787","2","2","0","5","0","[]","730302","8.39"
"4","47.449428708424406","2","3","2.0","14","2.0","[u'Flying', u'Haste']","730302","0.89"
"7","294.1197173035924","0","1","4.0","14","4.0","[u'Flying']","730302","0.48"
"5","57.566463822830144","2","3","0","14","0","[]","730302","0.39"
"4","7.385443605253065","1","1","2.0","1","2.0","[u'Flying']","730302","0.25"
"2","9.053824990219287","1","5","0","1","0","[]","730302","0.24"
"6","3.417367205542727","1","1","6.0","5","6.0","[u'Trample']","730302","0.22"
"3","281.2349279627634","2","1","0","5","0","[]","730302","0.22"
"0","261.1438735163844","1","2","0","14","0","[]","730302","0.36"
"3","0","2","1","3.0","14","3.0","[u'First strike']","730302","0.43"
"2","14.725358311864875","1","1","0","5","0","[u'Flying', u'Kicker', u'Surge']","730302","0.21"
"6","0.0","1","1","5.0","5","5.0","[u'First strike']","730302","0.23"
"3","281.2349279627634","2","1","0","5","0","[]","730302","0.18"
"4","15.10623973353763","3","1","2.0","14","2.0","[]","730302","0.44"
"6","24.127640346380673","3","3","6.0","14","6.0","[u'Flying']","730302","1.56"
"6","13.858864375201154","2","2","0","14","0","[u'Haste']","730302","0.47"
"2","16.412861597583106","1","1","0","5","0","[]","730302","0.25"
"2","13.403144436789137","2","1","2.0","1","2.0","[u'Protection']","730302","0.17"
"3","11.540486124704229","2","6","0","1","0","[u'Trample']","730302","0.58"
"3","10.40121731234219","1","1","0","5","0","[]","730302","0.20"
"4","12.880847380056139","1","1","3.0","14","3.0","[u'Trample']","730302","0.44"
"3","67.6575301640376","1","1","0","14","0","[]","730302","0.37"
"2","18.212838414543562","1","1","1.0","1","2.0","[]","730302","0.16"
"1","8.633401210491854","1","1","1.0","1","1.0","[u'Kicker']","730302","0.17"
"3","0","1","1","1.0","1","1.0","[]","730302","0.24"
"6","26.007396566136535","3","3","6.0","14","6.0","[u'Flying']","730302","1.84"
"2","473.4994497518607","1","2","0.0","14","2.0","[]","730302","1.64"
"3","7.353442980761928","1","2","0","14","0","[]","730302","0.39"
"1","12.316131158855278","1","1","0","5","0","[]","730302","0.21"
"4","2.163269275881444","2","2","3.0","5","3.0","[]","730302","0.23"
"2","0","2","2","0","5","0","[]","730302","0.22"
"3","19.544322929917332","2","2","1.0","14","2.0","[]","730302","3.58"
"4","3791.9087643763323","1","3","0","5","0","[]","730302","0.99"
"6","3.249079663532902","1","1","5.0","5","6.0","[u'Flying']","730302","0.25"
"1","0","1","1","2.0","1","1.0","[]","730302","0.17"
"3","8.193183965657223","2","1","0","14","0","[]","730302","3.09"
"3","9.480206981480068","2","2","3.0","14","1.0","[u'Haste']","730302","0.42"
"5","611.1271443822238","2","1","2.0","14","5.0","[u'Protection']","730302","0.37"
"4","13.330198601033523","1","10","0","5","0","[]","730302","0.76"
"2","30.815766870325877","1","1","1.0","1","2.0","[]","730302","0.19"
"2","318.9980286588714","1","1","0","5","0","[]","730302","0.25"
"2","23.897418659012207","1","2","0","1","0","[u'Kicker']","730302","0.35"
"3","13.557424398542286","1","4","0","5","0","[]","730302","0.24"
"2","39.59170968025743","1","1","0","1","0","[u'Kicker']","730302","0.17"
"3","6.551495967862554","1","1","0","1","0","[u'Scavenge']","730302","0.17"
"8","10.989681430294938","1","1","9.0","14","9.0","[u'Devour', u'Trample', u'Flying']","730302","0.44"
"1","12.398785887300539","1","1","0.0","1","1.0","[u'Kicker']","730302","0.19"
"3","38.43609308743636","2","1","0","1","0","[u'Kicker']","730302","0.25"
"3","14.359254990995183","1","2","0","1","0","[]","730302","0.16"
"6","17.758590523885218","2","1","0","5","0","[u'Haste']","730302","0.51"
"3","281.2349279627634","2","1","0","5","0","[]","730302","0.25"
"3","47.98359315768083","2","1","0","14","0","[]","730302","1.00"
"2","12.51031902894464","2","1","2.0","1","2.0","[u'Protection']","730302","0.24"
"2","14.6923272076241","1","1","0","5","0","[u'Protection']","730302","0.00"
"4","313.6950471266752","3","1","2.0","14","2.0","[u'Protection']","730302","0.44"
"5","63.300805348497526","1","1","0","14","0","[]","730302","0.31"
"5","33.339346361235194","2","1","0","5","0","[u'Flying']","730302","0.00"
"4","12.51031902894464","1","1","2.0","14","2.0","[u'Protection']","730302","0.72"
"2","14.569324569111961","1","1","2.0","14","2.0","[u'Trample', u'Kicker']","730302","0.91"
"4","21.85411639060967","1","1","0","14","0","[]","730302","2.99"
"2","13.18523598943426","1","5","0","5","0","[u'Flying', u'Kicker']","730302","0.22"
"2","14.40914243284098","2","1","0","14","0","[]","730302","1.23"
"0","171.70006102808722","0","3","0","12","0","[u'Metalcraft']","736110","0.00"
"3","50.801146111672004","0","4","0","12","0","[]","736110","0.00"
"2","28.953725844936667","0","3","1.0","12","1.0","[]","736110","57.19"
"2","86.73341910285434","0","2","1.0","12","3.0","[]","736110","53.99"
"6","68.68477377673523","1","2","6.0","18","6.0","[u'First strike']","736110","43.99"
"3","39.86558266500181","0","2","0","12","0","[]","736110","54.99"
"3","11.494858842008513","0","2","0","12","0","[u'Hexproof']","736110","33.59"
"6","84.11579743936561","1","2","5.0","18","4.0","[u'Menace']","736110","54.99"
"1","60.18217296554404","0","11","0","12","0","[]","736110","161.99"
"5","59.26859395531442","1","2","4.0","18","5.0","[u'Vigilance']","736110","42.89"
"3","296.7230524227081","0","2","0","12","0","[]","736110","0.00"
"3","75.55711925501464","0","3","0","12","0","[]","736110","35.99"
"6","110.99572241401188","1","2","5.0","18","6.0","[u'Flash']","736110","71.99"
"4","47.75730094393893","0","6","2.0","12","2.0","[]","736110","65.99"
"0","302.9643479764181","0","4","0","12","0","[]","736110","95.99"
"3","93.29902926490824","0","4","0","12","0","[u'Protection']","736110","101.99"
"0","23.99266030911504","0","2","0.0","12","0.0","[u'Flying']","736110","59.99"
"5","38.12128703775845","0","3","0","12","0","[]","736110","39.59"
"1","285.28314224847765","0","15","0","12","0","[]","736110","0.00"
"5","74.50831406707003","0","2","0","12","0","[]","736110","47.99"
"5","55.871284913482725","1","2","4.0","18","4.0","[u'Trample', u'Tribute']","736110","49.49"
"0","118.40480089693337","0","6","0","12","0","[u'Flip']","736110","148.49"
"3","72.49566864631635","0","2","0","12","0","[]","736110","41.79"
"3","95.83825510267297","0","4","0","12","0","[u'Protection']","736110","95.99"
"2","50.79455213570409","0","3","0","12","0","[]","736110","0.00"
"0","238.87079215734775","0","4","0","12","0","[u'Imprint']","736110","0.00"
"3","68.94705869532395","0","4","0","12","0","[u'Protection']","736110","107.99"
"2","7.303726850954211","0","7","0","12","0","[u'Shroud', u'Haste']","736110","0.00"
"3","49.43626837791594","0","3","0","12","0","[]","736110","47.99"
"1","123.40161557828793","1","1","0","14","0","[]","733715","1.35"
"4","1.494829268292683","0","3","5.0","14","3.0","[]","733715","0.74"
"4","52.788294393856006","1","1","0","5","0","[]","733715","0.22"
"3","55.87091025994304","1","1","0","14","0","[u'Indestructible']","733715","0.30"
"1","27.9081862390979","1","2","0","1","0","[]","733715","0.17"
"3","29.93420753903574","1","1","0","5","0","[u'Multikicker']","733715","0.22"
"4","23.892627992204872","1","2","2.0","1","2.0","[u'Landfall']","733715","0.17"
"2","0.9901639344262297","1","1","2.0","1","1.0","[u'Swampwalk']","733715","0.17"
"3","15.950381351733853","1","1","2.0","5","1.0","[u'Landfall']","733715","0.23"
"4","36.20726220321544","1","2","6.0","18","6.0","[u'Trample', u'Flying']","733715","2.74"
"4","32.56729839923693","1","1","3.0","5","3.0","[]","733715","0.22"
"1","7.321979082050391","1","2","1.0","1","1.0","[]","733715","0.18"
"4","3.249079663532902","1","1","3.0","1","2.0","[u'Flying']","733715","0.17"
"1","61.134199149316665","1","1","0","14","0","[]","733715","1.83"
"1","24.604161994620622","0","1","0","14","0","[]","733715","6.99"
"3","36.45270323548292","1","1","0","1","0","[]","733715","0.21"
"1","42.75883063840993","1","2","1.0","18","1.0","[u'Flying']","733715","4.28"
"3","9.875392804745564","0","1","0","5","0","[]","733715","0.22"
"0","133.40754731720003","0","6","0","5","0","[u'Multikicker']","733715","0.41"
"2","0.5764864864864865","1","3","2.0","1","2.0","[u'Multikicker']","733715","0.17"
"2","23.072450024044574","1","2","2.0","5","2.0","[u'Protection']","733715","0.83"
"0","149.47338689661194","0","5","0","1","0","[u'Flying']","733715","0.17"
"3","0","1","2","3.0","1","2.0","[]","733715","0.17"
"2","51.633565675213234","1","1","0.0","14","0.0","[]","733715","2.39"
"3","22.96876162961644","1","1","1.0","5","1.0","[u'Landfall']","733715","0.23"
"2","26.215457479037955","1","5","0","18","0","[u'Storm', u'Multikicker']","733715","1.01"
"2","24.868061102572135","1","2","2.0","5","1.0","[]","733715","0.22"
"3","0.5764864864864865","1","2","2.0","1","2.0","[u'Islandwalk', u'Multikicker']","733715","0.17"
"0","107.49560538217717","2","1","0","14","0","[]","733715","22.30"
"1","13.425536738148985","1","1","13.0","14","13.0","[u'Shadow']","733715","7.11"
"2","44.43340586686611","1","3","0","1","0","[]","733715","0.45"
"3","0","1","2","4.0","5","5.0","[]","733715","1.62"
"4","29.256427210131594","1","4","4.0","14","4.0","[u'Multikicker']","733715","0.30"
"7","41.12522010789342","1","3","5.0","18","5.0","[u'Landfall']","733715","6.59"
"2","45.01527505056343","1","3","0","1","0","[u'Landfall']","733715","1.16"
"3","72.74203996741348","0","6","1.0","1","1.0","[u'Flying']","733715","0.18"
"0","162.02752675345894","1","2","0","1","0","[]","733715","0.52"
"0","112.60603800248272","2","2","0","14","0","[u'Vigilance', u'Flying']","733715","25.35"
"3","1.545068027210884","1","1","0.0","5","1.0","[u'Haste']","733715","0.28"
"4","22.905510847815616","1","1","5.0","5","2.0","[]","733715","0.22"
"7","3.249079663532902","1","1","8.0","14","7.0","[u'Flying']","733715","0.36"
"1","0.5764864864864865","1","2","1.0","1","1.0","[u'Swampwalk', u'Multikicker']","733715","0.16"
"0","449.67031321414305","1","2","0","1","0","[u'Protection']","733715","0.21"
"5","28.212049017130916","1","1","0","5","0","[]","733715","0.22"
"2","11.888216580973793","1","1","0","5","0","[u'Flying', u'Reach']","733715","0.30"
"5","18.77729548247902","1","1","4.0","14","3.0","[]","733715","2.93"
"2","64.35196188000356","1","1","1.0","1","3.0","[]","733715","0.22"
"2","9.804336277468128","1","1","0","1","0","[]","733715","0.18"
"4","1.36406454157041","1","2","0","1","0","[]","733715","0.17"
"2","23.525835373213912","1","1","1.0","1","1.0","[]","733715","0.19"
"1","5.95170762018498","0","1","0","14","0","[u'Deathtouch', u'Lifelink']","733715","13.49"
"2","26.24261728338081","1","1","0","14","0","[u'Multikicker']","733715","0.37"
"6","34.61161757118311","1","1","6.0","18","6.0","[u'Landfall', u'Flying']","733715","5.94"
"4","58.03132043948601","1","4","0","18","0","[]","733715","71.18"
"3","13.674496460245186","1","2","0","1","0","[u'First strike']","733715","0.17"
"4","8.782441103686347","1","1","0","1","0","[]","733715","0.17"
"2","19.763929393066533","1","2","0","1","0","[]","733715","0.65"
"1","0.5764864864864865","1","2","1.0","1","1.0","[u'Haste', u'Multikicker']","733715","0.19"
"3","22.431241322308672","1","1","0","1","0","[u'Landfall']","733715","0.19"
"1","23.525835373213912","1","2","0.0","5","1.0","[]","733715","1.50"
"0","148.0524904431916","1","1","0","1","0","[]","733715","0.19"
"5","10.559891833023682","1","1","0","1","0","[]","733715","0.17"
"5","6.069238903552746","1","1","3.0","1","3.0","[]","733715","0.17"
