"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"0","281.2349279627634","2","3","0","1","0","0","734898","0.23"
"5","74.26116123391895","2","1","2.0","14","4.0","1.8372764338135212","734898","0.85"
"3","147.95780699239077","2","1","0","1","0","0","734898","0.19"
"3","80.99244057178079","2","2","0","14","0","0","734898","0.33"
"5","18.21016730901846","2","1","3.0","5","4.0","0","734898","0.20"
"2","2.284470588235294","2","1","2.0","1","1.0","2.905557809330628","734898","0.26"
"5","108.79416312617475","2","1","4.0","18","4.0","6.170271415196068","734898","2.15"
"7","58.563397440039374","2","1","5.0","14","5.0","0","734898","0.29"
"2","46.849286117058895","2","1","2.0","1","2.0","1.9567058823529424","734898","0.19"
"3","147.95780699239077","2","2","0","1","0","0","734898","0.19"
"6","15.520955919991517","2","1","6.0","14","6.0","2.401494115998881","734898","0.25"
"6","17.395616246383963","2","1","0","5","0","0","734898","0.22"
"4","30.643045362963935","2","1","1.0","5","5.0","1.8372764338135212","734898","0.20"
"7","32.51154950017198","2","2","1.0","5","1.0","3.8642365171748025","734898","0.22"
"3","3.249079663532902","1","14","2.0","1","2.0","1.8372764338135212","734898","0.18"
"6","50.641718995758836","2","1","0.0","18","0.0","0","734898","2.46"
"3","147.95780699239077","2","1","0","1","0","0","734898","0.18"
"6","23.22662114945206","2","1","0","1","0","0","734898","0.19"
"3","147.95780699239077","2","2","0","1","0","0","734898","0.20"
"4","9.767572775304831","1","1","0","1","0","0","734898","0.19"
"7","9.67803821883519","2","1","5.0","14","7.0","0","734898","0.38"
"6","7.521530897207369","1","2","2.0","14","7.0","0.8317647058823529","734898","0.25"
"2","3.689848484848485","2","1","2.0","5","1.0","25.80868905742145","734898","0.18"
"4","20.32365995928931","2","2","0","5","0","0","734898","0.22"
"4","0.4791489361702129","1","1","3.0","1","3.0","0.8061627906976745","734898","0.18"
"3","21.24416831687862","1","1","0","1","0","0","734898","0.41"
"6","7.867063573366552","1","1","3.0","1","6.0","1.800331325301207","734898","0.19"
"1","7.139538718719256","1","1","0","1","0","0","734898","0.18"
"2","171.91007869248412","2","2","1.0","1","1.0","0","734898","0.22"
"3","36.8022670016663","2","1","0","5","0","0","734898","0.20"
"5","70.9633885621649","1","1","0","14","0","3.3798230088495576","734898","0.30"
"2","12.239239441971497","1","1","0","1","0","0","734898","0.17"
"3","24.419684153114694","2","2","2.0","5","1.0","0","734898","0.31"
"2","53.25315590434019","2","1","2.0","18","2.0","1.1820000000000002","734898","19.49"
"0","281.2349279627634","2","5","0","1","0","0","734898","0.20"
"1","3.5212483566527153","1","2","0","1","0","2.8571984435797657","734898","0.19"
"0","281.2349279627634","2","3","0","1","0","0","734898","0.20"
"6","14.71643836029665","2","1","0","5","0","0","734898","0.20"
"6","9.073945721797715","1","1","5.0","1","4.0","2.063905191873596","734898","0.19"
"4","8.290837349890937","2","1","2.0","14","2.0","5.9514200913242","734898","0.75"
"0","281.2349279627634","2","5","0","1","0","0","734898","0.19"
"1","66.45298577408171","1","1","0","14","0","0.23923076923076925","734898","0.22"
"4","0","1","1","0","1","0","0","734898","0.19"
"0","281.2349279627634","2","3","0","1","0","0","734898","0.18"
"2","9.955710901889729","2","1","0.0","18","0.0","0","734898","2.09"
"0","281.2349279627634","2","4","0","1","0","0","734898","0.20"
"5","10.605735637915435","2","1","1.0","18","4.0","1.2473118279569888","734898","6.49"
"2","9.781028740906393","1","1","2.0","1","2.0","2.854459770114942","734898","0.19"
"4","36.01358103029165","1","1","2.0","1","4.0","0","734898","0.19"
"2","13.57246943168774","1","1","0","1","0","0.23923076923076925","734898","0.22"
"6","39.80814167457683","2","3","2.0","14","4.0","0","734898","0.36"
"3","22.71142692693673","2","1","1.0","1","4.0","2.8571984435797657","734898","0.23"
"6","9.28956862138795","1","1","6.0","1","3.0","1.6110740203193072","734898","0.19"
"4","16.28232243235973","1","1","2.0","1","4.0","1.6110740203193072","734898","0.18"
"5","16.135973178937085","2","1","1.0","5","5.0","3.6376077591147284","734898","0.20"
"0","281.2349279627634","2","4","0","1","0","0","734898","0.20"
"4","14.162382722395213","2","1","3.0","14","3.0","1.8372278664731534","734898","0.34"
"1","7.722209968919741","1","1","0","1","0","1.0308695652173914","734898","0.22"
"5","0","2","1","4.0","1","6.0","0","734898","0.18"
"3","15.88703457250826","2","1","2.0","1","2.0","1.6110740203193072","734898","0.19"
"4","20.878808100118167","2","1","4.0","5","1.0","0","734898","0.23"
"4","3.7645649249273987","2","2","4.0","5","2.0","0","734898","0.20"
"0","281.2349279627634","2","3","0","1","0","0","734898","0.20"
"2","9.172955467154857","1","1","0","1","0","0","734898","0.18"
"4","9.215325374615183","2","1","0","5","0","0","734898","0.20"
"4","18.69743842255345","2","1","2.0","5","2.0","0","734898","0.20"
"4","82.29868692189649","2","2","0","14","0","0","734898","0.34"
"3","17.140935869674305","2","1","0","5","0","0","734898","0.18"
"2","16.3986134720853","2","1","0","18","0","1.6110740203193072","734898","1.31"
"1","2.2847193548387095","1","1","0","1","0","0","734898","0.19"
"2","0.6252840909090908","1","1","0.0","1","5.0","2.8571984435797657","734898","0.19"
"5","3.249079663532902","1","1","3.0","1","1.0","1.8372764338135212","734898","0.18"
"5","16.60538542991135","2","1","3.0","5","3.0","0","734898","0.20"
"3","147.95780699239077","2","1","0","1","0","0","734898","0.20"
"3","2.4979141539671224","1","1","0","1","0","0","734898","0.19"
"5","36.224142958847914","1","1","4.0","14","4.0","2.318814895351983","734898","0.22"
"4","546.126913316317","2","1","0","18","0","25.964019607843106","734898","8.41"
"2","0.0","1","1","2.0","1","1.0","0","734898","0.20"
"1","0.316","1","1","0","1","0","0.4815384615384616","734898","0.25"
"3","12.458607116576506","1","1","1.0","1","4.0","0","734898","0.19"
"6","10.818693894073606","1","1","3.0","1","5.0","1.8372764338135212","734898","0.19"
"0","281.2349279627634","2","4","0","1","0","0","734898","0.22"
"3","16.40760104380914","2","1","0","14","0","2.8681459990309124","734898","0.25"
"4","157.38588668410245","2","1","3.0","14","1.0","1.9567058823529424","734898","0.70"
"2","1.545068027210884","2","1","3.0","5","1.0","1.6110740203193072","734898","0.23"
"6","11.806518182487226","2","1","4.0","5","5.0","0","734898","0.18"
"6","6.709848030246151","1","1","4.0","1","5.0","1.2473118279569888","734898","0.17"
"4","3.249079663532902","2","2","3.0","5","2.0","3.251709423504243","734898","0.22"
"3","3.249079663532902","2","1","0.0","5","2.0","1.8372764338135212","734898","0.20"
"3","31.911146474155196","1","1","3.0","14","1.0","0.2423076923076923","734898","0.29"
"3","147.95780699239077","2","1","0","1","0","0","734898","0.19"
"3","24.713291138980253","1","1","0","1","0","0","734898","0.22"
"3","13.431709379200106","1","1","0","1","0","0","734898","0.22"
"3","147.95780699239077","2","1","0","1","0","0","734898","0.20"
"3","147.95780699239077","2","1","0","1","0","0","734898","0.17"
"6","29.17052793289775","2","1","0","18","0","0","734898","3.10"
"5","0","1","1","0","1","0","0","734898","0.17"
"2","7.241151777944207","1","1","0","1","0","2.3294565217391296","734285","0.81"
"2","5.9525442275552","0","1","0","5","0","1.4144329896907222","734285","0.37"
"3","25.708457975722858","1","1","2.0","14","3.0","0","734285","0.33"
"5","19.225363750122128","1","2","4.0","1","3.0","0","734285","0.19"
"2","11.474220267603846","1","2","2.0","1","2.0","0","734285","0.18"
"3","13.576023803452662","1","2","0","5","0","0","734285","0.23"
"4","23.405272498939468","1","1","0","18","0","2.810634453781514","734285","4.09"
"3","26.671956121299708","1","5","0","5","0","0","734285","0.23"
"1","16.760128605315106","1","1","1.0","5","1.0","2.3294565217391296","734285","0.29"
"1","9.612681875061064","1","1","1.0","14","1.0","0","734285","0.73"
"3","5.275350085262685","1","1","0","1","0","0.6011627906976744","734285","0.19"
"5","9.368962408496916","1","1","3.0","5","3.0","1.8372764338135212","734285","0.21"
"2","14.292631104629946","1","2","1.0","1","1.0","0","734285","0.16"
"5","0","1","1","3.0","5","3.0","0.6011627906976744","734285","0.23"
"1","6.353198875211216","1","2","0","1","0","0.8539285714285717","734285","0.19"
"5","39.83659674562094","1","2","5.0","14","4.0","1.8372764338135212","734285","0.60"
"3","16.760128605315106","2","1","2.0","14","2.0","4.166732955552651","734285","0.70"
"1","285.28314224847765","2","2","1.0","1","1.0","0","734285","0.27"
"3","3.249079663532902","1","1","2.0","1","1.0","1.8372764338135212","734285","0.19"
"2","24.186985172719666","1","2","0.0","14","3.0","5.186654965318896","734285","0.39"
"4","3.7105082349614733","1","1","2.0","1","2.0","3.6376077591147284","734285","0.17"
"6","0","1","1","6.0","1","6.0","0","734285","0.18"
"1","11.550842334328252","1","5","0","1","0","0","734285","0.23"
"1","1.3604123711340208","1","4","1.0","1","1.0","1.2473118279569888","734285","0.21"
"2","0","1","4","2.0","1","2.0","0","734285","0.19"
"0","157.86048398667603","2","1","0","14","0","1.8372764338135212","734285","0.32"
"4","51.36465013721001","1","1","0","5","0","0","734285","0.22"
"3","10.821838637905518","1","1","3.0","1","2.0","0","734285","0.16"
"2","9.951287817119612","0","1","0","1","0","0","734285","0.18"
"2","1.545068027210884","1","1","1.0","1","1.0","1.6110740203193072","734285","0.18"
"1","20.864145096244346","1","2","1.0","1","1.0","0","734285","0.17"
"2","1.989777731596827","1","2","0","1","0","0","734285","0.35"
"4","17.203168801438135","2","1","3.0","18","3.0","1.8372764338135212","734285","7.99"
"4","9.555505975896159","1","1","2.0","1","2.0","4.129787847040337","734285","0.19"
"4","8.561809001170175","1","3","0","14","0","0.8539285714285717","734285","0.27"
"2","16.02188043744732","1","1","1.0","1","2.0","0","734285","0.18"
"2","19.206993656083817","1","7","0","1","0","0","734285","0.20"
"5","16.760128605315106","1","1","4.0","1","4.0","2.3294565217391296","734285","0.21"
"4","36.282236423191556","1","2","4.0","1","5.0","0","734285","0.18"
"3","3.249079663532902","1","2","2.0","1","3.0","1.8372764338135212","734285","0.18"
"2","1.7988461538461538","1","1","2.0","5","2.0","1.250217391304348","734285","0.23"
"4","0","1","1","5.0","1","1.0","0","734285","0.17"
"0","379.3912960001691","0","5","0","1","0","0","734285","0.17"
"3","12.47419556201078","1","1","1.0","5","5.0","5.186654965318896","734285","0.23"
"1","2.700111127032648","1","2","0","1","0","0","734285","0.17"
"1","3.691148439632636","2","2","0","1","0","0.8539285714285717","734285","0.23"
"2","94.50688592360025","1","1","1.0","1","2.0","0","734285","0.17"
"5","39.111386920755415","1","1","5.0","18","1.0","1.8372764338135212","734285","0.55"
"0","285.28314224847765","2","1","0","14","0","0","734285","0.35"
"5","15.795583111471863","1","3","3.0","1","3.0","0","734285","0.16"
"3","36.282236423191556","1","1","0","1","0","0","734285","0.17"
"3","10.835663371637748","0","2","0","5","0","2.073793103448275","734285","0.23"
"3","20.572824711423394","1","4","1.0","5","3.0","0","734285","0.28"
"3","12.812485538835569","2","3","0","1","0","0.8539285714285717","734285","0.20"
"1","2.8757280101495315","1","2","0","1","0","0","734285","0.23"
"3","21.339264759919498","1","1","0","1","0","0","734285","0.18"
"6","13.644501842897808","1","1","4.0","5","2.0","0","734285","0.20"
"2","31.93611565769629","1","1","1.0","14","1.0","1.8372764338135212","734285","0.39"
"1","14.959082527203032","1","2","0.0","18","0.0","0","734285","4.49"
"3","24.383523835934678","1","2","0","14","0","0.8539285714285717","734285","0.38"
"2","15.941208471070151","0","1","0","14","0","0","734285","0.33"
"6","24.941366941805775","1","2","6.0","5","9.0","2.063905191873596","734285","0.21"
"1","0.5750000000000002","1","2","0","1","0","0.8539285714285717","734285","0.17"
"5","16.275750997770707","2","2","0","5","0","1.4550913621262462","734285","0.25"
"3","16.35653321699984","1","1","0","1","0","0","734285","0.18"
"4","8.838181933803941","1","1","0","14","0","0.8539285714285717","734285","0.37"
"3","15.931534427551876","1","2","2.0","1","2.0","0","734285","0.18"
"3","25.084553553202593","1","1","5.0","18","6.0","1.8372764338135212","734285","1.37"
"2","47.935029245013624","0","1","0","5","0","0","734285","0.22"
"1","4.876577881940525","1","1","0","5","0","0.8539285714285717","734285","0.20"
"5","0.0","1","1","4.0","1","4.0","1.6110740203193072","734285","0.16"
"2","12.99836407484738","1","1","0","1","0","0","734285","0.20"
"6","32.82528356518634","1","1","6.0","18","6.0","0","734285","0.68"
"2","24.69246016209014","1","1","0","1","0","0","734285","0.26"
"3","9.937745821505723","1","2","0","1","0","1.8372764338135212","734285","0.17"
"2","4.097178102071901","1","1","0","1","0","0.8539285714285717","734285","0.16"
"1","21.84603764528707","1","4","0","5","0","0","734285","0.31"
"3","32.72592049766727","1","2","1.0","1","4.0","1.9567058823529424","734285","0.17"
"4","12.175036581947406","1","2","3.0","5","2.0","0","734285","0.22"
"1","35.56051619368267","1","1","0","1","0","0","734285","0.27"
"3","0","1","1","3.0","1","1.0","0","734285","0.19"
"3","2.284470588235294","1","1","3.0","1","1.0","2.073793103448275","734285","0.19"
"5","9.034780452549098","1","1","0","14","0","0.8539285714285717","734285","0.44"
"4","16.760128605315106","1","1","3.0","5","3.0","2.3294565217391296","734285","0.23"
"3","7.93353236677116","0","1","2.0","1","3.0","4.6944748773932865","734285","0.20"
"4","37.35198296750366","1","1","2.0","1","3.0","0.37457142857142856","734285","0.18"
"2","13.153470599135904","1","2","1.0","14","1.0","2.3294565217391296","734285","2.63"
"5","8.050699764725646","1","1","0","1","0","0","734285","0.19"
"6","25.515156684870615","1","1","0","14","0","0","734285","1.14"
"3","12.14944361606473","1","1","0","5","0","0","734285","0.21"
"4","3.249079663532902","1","1","3.0","1","2.0","1.8372764338135212","734285","0.16"
"4","6.834084090909091","1","1","0.0","18","13.0","2.8571984435797657","734285","3.04"
"4","103.56587990630048","1","1","0","14","0","0","734285","4.83"
"4","4.951511839708559","0","2","5.0","5","5.0","0","734285","0.21"
"2","16.834213161071265","1","2","2.0","1","1.0","0","734285","0.17"
"3","11.014372361295099","1","1","0","1","0","0.8539285714285717","734285","0.48"
"2","12.115661471101689","1","1","1.0","1","1.0","2.3294565217391296","734285","0.23"
"2","131.03855708732627","1","1","1.0","1","1.0","0","734285","0.22"
"7","28.260654923378745","1","1","6.0","18","6.0","1.8372764338135212","734285","9.72"
"4","20.731917528050566","1","2","3.0","5","2.0","0","734285","0.21"
"3","10.386085870625202","1","2","0","1","0","0.37457142857142856","734285","0.17"
"4","9.933018321160256","1","5","0","1","0","0","734285","0.18"
"2","1.5526117957347192","2","3","0","1","0","0.8539285714285717","734285","0.51"
"3","50.700226778637166","1","1","0","18","0","0","734285","99.98"
"4","27.754899110463484","0","1","0","18","0","0","734285","3.93"
"5","17.228763174198928","1","1","4.0","5","4.0","1.8372764338135212","734285","0.21"
"1","0","1","3","2.0","5","2.0","0","734285","0.26"
"1","2.1680237600193344","1","1","0","1","0","1.250217391304348","734285","0.19"
"3","24.51091562518718","1","2","2.0","14","2.0","0","734285","1.12"
"1","7.456301741486483","1","3","0","14","0","0.8539285714285717","734285","0.36"
"5","9.898684936805545","1","1","4.0","5","5.0","0.5795714285714286","734285","0.22"
"4","13.104754177858624","1","2","0","5","0","0.8539285714285717","734285","0.23"
"3","3.417367205542727","1","1","1.0","1","2.0","2.063905191873596","734285","0.18"
"3","5.948399740482383","1","4","0","1","0","0","734285","0.17"
"4","37.4709336580289","2","1","0.0","14","0.0","0","734285","0.66"
"1","54.54230521975265","1","1","0","1","0","0.37457142857142856","734285","0.22"
"3","16.760128605315106","1","1","2.0","1","3.0","2.3294565217391296","734285","0.19"
"5","10.99353202705377","2","1","5.0","18","5.0","0","734285","3.64"
